ID_ESTADO,NOMBRE_ESTADO,ID_MUNICIPIO,MUNICIPIO,SECCIONES,CASILLAS,PAN,PRI,PRD,PVEM,PT,MC,NA,MORENA,ES,PAN_PRD_MC,PAN_PRD,PAN_MC,PRD_MC,PRI_PVEM_NA,PRI_PVEM,PRI_NA,PVEM_NA,PT_MORENA_ES,PT_MORENA,PT_ES,MORENA_ES,CAND_IND1,CAND_IND2,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
14,JALISCO,91,TENAMAXTLAN,6,13,1295,911,31,13,225,57,19,1111,76,28,14,26,0,4,4,4,0,35,10,3,16,0,141,1,164,4188,6222
14,JALISCO,92,TEOCALTICHE,23,52,4754,3055,166,219,588,438,248,4296,188,92,40,46,14,22,40,5,3,134,61,11,37,0,925,22,704,16108,30358
14,JALISCO,93,TEOCUITATLAN DE CORONA,10,18,2305,1190,30,272,269,132,16,1193,70,34,9,162,1,6,10,2,1,22,19,1,7,0,151,0,164,6066,9381
14,JALISCO,94,TEPATITLAN DE MORELOS,54,183,26894,4341,391,2393,1300,6034,649,7935,505,407,60,394,27,31,72,20,20,253,66,12,60,10,8736,51,2021,62682,115374
14,JALISCO,95,TEQUILA,22,55,3029,1841,361,348,1073,644,212,7693,341,126,29,47,8,27,15,5,6,248,82,10,51,3,1089,20,694,18002,30739
14,JALISCO,96,TEUCHITLAN,6,13,413,442,39,333,309,972,180,2373,97,9,1,8,1,2,2,1,1,41,10,3,6,0,188,2,159,5592,7829
14,JALISCO,97,TIZAPAN EL ALTO,14,31,1256,2422,58,103,731,277,55,3115,170,6,4,12,0,4,13,3,1,64,43,7,21,6,308,3,360,9042,16643
14,JALISCO,98,TLAJOMULCO DE ZUÑIGA,129,518,34186,11247,1298,1494,7297,24101,982,68148,3675,1402,146,1074,112,221,170,50,98,3338,944,168,713,162,12630,139,4018,177813,331697
14,JALISCO,99,SAN PEDRO TLAQUEPAQUE,199,731,52328,33395,1622,2549,11692,16784,1566,94765,5357,1702,246,1194,98,462,553,125,58,5087,1241,258,1068,132,20656,222,6887,260047,467588
14,JALISCO,100,TOLIMAN,7,15,303,1955,42,22,244,1176,14,1148,94,47,1,15,8,16,14,2,0,49,8,3,7,1,106,0,154,5429,7645
14,JALISCO,101,TOMATLAN,17,46,633,1586,659,199,875,2092,60,6954,366,135,12,26,33,2,13,0,0,168,67,8,63,2,293,6,816,15068,25433
14,JALISCO,102,TONALA,81,497,28719,21220,997,2118,9348,15149,1630,66170,3354,1028,88,706,67,295,335,74,42,3213,969,187,647,386,14941,133,4388,176204,333319
14,JALISCO,103,TONAYA,5,9,461,1010,651,15,194,180,10,792,44,16,16,0,5,1,5,3,0,9,6,0,4,2,102,1,96,3623,5184
14,JALISCO,104,TONILA,7,12,494,631,18,365,251,753,119,1466,81,4,2,4,2,3,6,1,0,22,5,4,7,21,93,6,106,4464,5746
14,JALISCO,105,TOTATICHE,6,9,1200,596,12,9,57,276,3,310,14,6,2,12,1,2,5,2,0,3,4,1,2,4,134,0,64,2719,3903
14,JALISCO,106,TOTOTLAN,14,32,1589,1917,92,310,410,2942,67,2329,168,79,12,95,7,9,13,2,3,65,20,7,15,9,533,1,329,11023,17931
14,JALISCO,107,TUXCACUESCO,5,8,621,774,35,10,129,103,38,745,67,62,19,23,2,6,5,2,3,10,5,3,8,0,35,0,117,2822,3844
14,JALISCO,108,TUXCUECA,4,10,695,751,32,20,158,482,36,1197,67,9,2,8,4,0,1,1,1,28,7,0,10,0,95,0,85,3689,5303
14,JALISCO,109,TUXPAN,23,48,1592,1334,142,104,986,940,663,7774,1025,57,6,25,3,7,8,17,6,294,64,25,76,9,847,13,563,16580,27136
14,JALISCO,110,UNION DE SAN ANTONIO,10,24,5699,1547,44,41,192,93,21,912,59,32,14,50,0,6,25,1,0,23,7,0,3,13,527,2,256,9567,13743
14,JALISCO,111,UNION DE TULA,12,21,742,1197,144,46,391,1333,48,2417,109,38,6,35,9,8,3,3,0,38,10,4,11,5,307,1,285,7190,11520
14,JALISCO,112,VALLE DE GUADALUPE,7,12,1779,438,17,22,98,277,13,347,18,12,0,9,0,3,4,0,0,14,3,0,1,0,470,1,108,3634,5935
14,JALISCO,113,VALLE DE JUAREZ,5,11,1433,864,18,22,124,62,30,840,47,3,6,3,0,1,2,0,0,10,5,0,1,1,187,1,119,3779,5409
14,JALISCO,114,VILLA CORONA,10,25,1491,762,128,382,710,882,428,2855,182,14,11,21,0,7,4,8,5,85,31,9,14,9,635,4,323,9000,14768
14,JALISCO,115,VILLA GUERRERO,8,11,1443,894,18,5,64,175,7,392,19,7,6,5,1,5,5,0,0,8,2,0,3,1,148,0,96,3304,4496
14,JALISCO,116,VILLA HIDALGO,8,25,2962,606,77,62,230,212,715,1894,138,72,14,38,4,5,6,11,5,53,27,3,17,0,1107,18,414,8690,14578
14,JALISCO,117,CAÑADAS DE OBREGON,7,9,829,148,17,497,53,136,2,309,26,9,4,26,0,0,14,0,0,11,2,1,2,0,108,1,106,2301,3742
14,JALISCO,118,YAHUALICA DE GONZALEZ GALLO,20,38,3284,2581,65,68,575,621,51,3231,173,29,8,44,1,10,17,3,0,68,40,6,26,0,666,4,478,12049,19427
14,JALISCO,119,ZACOALCO DE TORRES,16,39,1530,1970,79,602,734,1608,109,5681,276,58,9,27,6,6,15,6,10,130,44,11,23,9,806,1,440,14190,22956
14,JALISCO,120,ZAPOPAN,447,1585,198611,62705,3492,4626,20508,35069,3563,179513,8910,5563,691,3082,248,1168,990,341,118,8315,2430,440,1563,450,43325,745,12853,599319,1014204
14,JALISCO,121,ZAPOTILTIC,21,43,2309,1466,115,475,831,877,102,7316,341,31,7,16,8,7,17,3,0,118,38,11,50,0,750,6,461,15355,24180
14,JALISCO,122,ZAPOTITLAN DE VADILLO,6,11,626,659,72,294,152,456,16,777,59,42,12,16,2,3,7,2,0,25,5,0,5,3,55,0,136,3424,4967
14,JALISCO,123,ZAPOTLAN DEL REY,13,27,1327,754,197,1282,333,429,45,3249,151,86,21,21,6,7,23,0,7,88,33,3,34,14,284,12,295,8701,14242
14,JALISCO,124,ZAPOTLANEJO,32,86,5063,2870,255,501,1047,4378,267,8153,450,143,14,237,26,20,54,8,19,296,100,18,69,15,2322,6,1106,27437,51965
14,JALISCO,125,SAN IGNACIO CERRO GORDO,8,23,2632,1693,84,59,131,1324,81,644,40,18,8,22,4,4,4,2,1,24,2,2,2,0,684,33,266,7764,14383
15,MÉXICO,,VOTO EN EL EXTRANJERO,,,1464,236,47,17,113,33,16,2996,18,124,13,14,0,28,2,2,1,287,51,0,16,2,72,12,40,5604,9999
15,MÉXICO,1,ACAMBAY DE RUIZ CASTAÑEDA,32,86,4715,7116,564,305,1113,303,634,12479,566,94,56,23,6,84,133,20,8,392,110,16,138,40,1005,45,1014,30979,45311
15,MÉXICO,2,ACOLMAN,26,125,4989,10103,1210,590,2008,353,550,28852,1025,236,58,34,6,126,129,25,22,1376,287,43,283,4,2796,31,1025,56161,81436
15,MÉXICO,3,ACULCO,23,59,4889,6769,1053,253,788,235,123,6390,626,196,112,25,2,71,145,28,0,316,70,25,97,12,859,43,734,23861,33305
15,MÉXICO,4,ALMOLOYA DE ALQUISIRAS,12,23,1108,2886,112,42,284,74,50,3490,122,12,5,6,0,8,39,6,0,74,23,7,18,3,151,0,245,8765,11863
15,MÉXICO,5,ALMOLOYA DE JUAREZ,56,181,13169,13986,2009,1141,4810,869,964,27937,1334,452,167,85,30,203,356,71,16,1368,450,59,311,1,3324,38,2478,75628,111693
15,MÉXICO,6,ALMOLOYA DEL RIO,5,13,617,1010,213,225,315,23,50,3336,118,20,14,1,1,5,6,0,2,80,20,3,14,1,272,2,135,6483,8464
15,MÉXICO,7,AMANALCO,10,29,1113,2611,220,269,1178,132,247,6071,236,24,25,6,3,15,22,9,5,187,98,14,58,15,275,2,484,13319,17591
15,MÉXICO,8,AMATEPEC,27,46,546,4359,2716,33,427,79,49,5720,260,28,65,4,16,21,48,4,1,84,42,2,28,7,123,1,646,15309,20578
15,MÉXICO,9,AMECAMECA,26,68,2635,3678,766,782,1257,366,230,15988,735,110,27,20,27,47,58,9,15,609,151,40,142,0,1606,5,716,30019,40264
15,MÉXICO,10,APAXCO,14,36,2695,1904,266,60,680,371,158,6822,323,45,17,16,3,16,15,6,0,270,49,24,44,17,1067,6,352,15226,21514
15,MÉXICO,11,ATENCO,14,66,2476,5489,333,181,1545,221,380,15409,533,119,18,19,1,66,53,23,3,693,199,46,149,64,1336,8,492,29856,43672
15,MÉXICO,12,ATIZAPAN,3,13,667,849,77,192,508,47,40,2908,90,18,6,2,1,6,10,3,1,116,56,4,16,2,334,1,139,6093,8343
15,MÉXICO,13,ATIZAPAN DE ZARAGOZA,167,617,68970,32448,2803,4757,7503,1529,1372,111593,3434,2107,440,315,40,771,893,118,70,5832,1248,230,1068,222,12654,177,5146,265740,396803
15,MÉXICO,14,ATLACOMULCO,39,126,5790,11048,544,524,2756,345,296,22861,964,167,97,28,10,186,215,33,6,1110,341,44,164,3,3170,15,1248,51965,74401
15,MÉXICO,15,ATLAUTLA,13,34,1400,2456,191,73,677,193,162,8157,415,22,15,10,1,18,15,3,2,251,60,12,74,2,439,4,386,15038,20936
15,MÉXICO,16,AXAPUSCO,20,33,1802,3417,139,57,2497,54,99,4731,138,42,16,6,0,13,23,5,2,246,155,28,19,0,502,1,325,14317,17874
15,MÉXICO,17,AYAPANGO,5,9,466,719,614,30,231,49,12,1779,66,34,23,1,14,3,3,2,0,46,15,2,10,1,117,1,111,4349,5683
15,MÉXICO,18,CALIMAYA,16,60,6279,4634,213,305,1415,185,227,11276,349,133,40,21,6,59,60,10,5,390,108,21,69,30,1395,5,610,27845,37607
15,MÉXICO,19,CAPULHUAC,12,40,1528,2284,302,445,902,114,361,7181,277,78,19,8,2,35,27,11,4,303,91,20,64,4,1129,2,313,15504,25014
15,MÉXICO,20,COACALCO DE BERRIOZABAL,106,351,25153,19536,2737,1004,4764,860,771,77492,2423,1130,286,130,30,433,309,85,22,3658,797,129,590,25,9391,86,2612,154453,223214
15,MÉXICO,21,COATEPEC HARINAS,19,50,3587,3726,193,236,4115,150,88,4797,174,53,22,12,1,20,25,4,0,231,169,22,25,5,505,2,594,18756,26702
15,MÉXICO,22,COCOTITLAN,6,17,916,1103,357,99,415,181,48,4784,209,23,6,5,1,8,8,2,6,126,13,2,25,10,410,2,153,8912,11388
15,MÉXICO,23,COYOTEPEC,11,54,2603,2741,195,299,868,171,173,13169,427,153,23,14,17,49,43,8,5,759,139,19,88,28,1256,20,467,23734,36152
15,MÉXICO,24,CUAUTITLAN,27,123,8747,8873,555,230,1972,315,422,29046,803,270,71,33,4,161,100,24,5,1230,254,30,190,55,3696,35,827,57948,81448
15,MÉXICO,25,CUAUTITLAN IZCALLI,258,674,58253,35463,2506,2377,8411,1934,1788,138584,4018,2073,343,358,49,811,674,131,62,6638,1417,219,1235,131,17596,152,4894,290117,408508
15,MÉXICO,26,CHALCO,71,356,13398,20824,4097,860,5032,2865,755,79241,4242,830,190,161,71,393,421,76,35,4788,838,200,1057,34,6937,46,3249,150640,239188
15,MÉXICO,27,CHAPA DE MOTA,14,39,4655,2950,156,99,669,100,1083,5388,376,70,32,26,1,18,23,26,11,200,35,8,57,6,491,1,599,17080,20760
15,MÉXICO,28,CHAPULTEPEC,2,12,682,1150,60,135,482,37,26,2530,87,23,4,1,0,7,6,1,1,107,23,4,6,0,280,0,111,5763,7927
15,MÉXICO,29,CHIAUTLA,12,35,1538,3369,129,196,320,100,101,9272,165,40,3,9,3,26,33,1,0,222,59,9,45,2,644,28,198,16512,21271
15,MÉXICO,30,CHICOLOAPAN,70,207,7049,16648,1956,551,2272,428,725,41550,1337,300,81,42,9,234,219,48,15,2022,416,72,364,3,4238,30,1625,82234,129663
15,MÉXICO,31,CHICONCUAC,7,31,1156,1673,83,124,620,160,262,8523,270,64,10,8,3,23,11,12,0,417,73,7,68,26,720,0,229,14542,19651
15,MÉXICO,32,CHIMALHUACAN,162,683,20827,62041,6299,1678,9622,1703,1539,130748,4826,1147,396,189,69,1044,1250,180,57,8519,1732,249,1425,29,10232,108,6226,272135,451573
15,MÉXICO,33,DONATO GUERRA,16,39,1027,4770,3647,74,992,88,109,4515,299,46,78,4,17,35,87,14,1,139,48,8,38,5,204,6,769,17020,23599
15,MÉXICO,34,ECATEPEC DE MORELOS,745,2052,93450,127262,18505,7375,26307,4982,6378,414771,13139,4517,1360,678,205,2846,2666,591,240,23701,5045,724,4269,320,41389,453,16951,818124,1248615
15,MÉXICO,35,ECATZINGO,4,12,1119,1067,75,22,227,49,26,2220,76,22,7,11,1,9,10,4,0,43,28,2,22,5,108,1,128,5282,6830
15,MÉXICO,36,HUEHUETOCA,51,148,10059,6942,615,1371,2150,364,588,22863,1053,427,206,66,17,135,147,27,20,1257,249,67,216,86,3392,13,1155,53485,92773
15,MÉXICO,37,HUEYPOXTLA,16,49,2242,4042,875,105,909,180,906,10022,385,109,34,10,7,67,50,25,6,356,81,15,89,43,778,5,688,22029,30394
15,MÉXICO,38,HUIXQUILUCAN,76,289,50454,23218,1967,686,3948,698,607,41218,1664,1513,458,188,24,397,434,74,20,2341,523,81,435,39,4558,50,2514,138109,187671
15,MÉXICO,39,ISIDRO FABELA,5,13,628,1302,304,104,319,40,160,2207,106,23,11,1,2,12,20,5,3,110,29,5,18,4,312,1,155,5881,8054
15,MÉXICO,40,IXTAPALUCA,226,573,20062,42961,4190,1258,8589,1424,1587,112956,3823,887,231,118,41,816,747,134,52,6226,1345,239,1056,120,10535,296,4673,224366,344842
15,MÉXICO,41,IXTAPAN DE LA SAL,19,47,3718,3602,342,147,904,199,134,7368,314,104,56,23,5,22,36,9,1,280,98,23,53,7,912,5,593,18955,26407
15,MÉXICO,42,IXTAPAN DEL ORO,5,9,1051,982,530,55,245,15,23,1294,45,3,3,0,3,3,6,0,0,16,10,0,3,0,44,0,140,4471,5116
15,MÉXICO,43,IXTLAHUACA,48,172,10402,12937,894,1504,6573,1596,487,29759,1208,695,130,150,57,201,307,45,34,1530,614,125,310,17,3558,83,2431,75647,107519
15,MÉXICO,44,XALATLACO,7,30,955,2041,46,742,749,49,54,6043,189,17,5,3,1,24,21,4,2,239,81,27,38,2,725,0,307,12364,18208
15,MÉXICO,45,JALTENCO,14,33,1947,2333,128,71,383,110,63,7095,223,95,18,9,4,27,26,10,3,319,72,5,62,0,779,7,238,14027,19670
15,MÉXICO,46,JILOTEPEC,44,116,7205,7271,919,1520,1904,351,2251,20892,996,220,77,33,6,78,117,55,34,868,179,32,204,20,2131,9,1464,48836,64903
15,MÉXICO,47,JILOTZINGO,10,25,2290,2002,189,670,371,83,69,3647,189,70,38,10,0,17,45,3,6,171,38,5,40,29,709,4,306,11001,14896
15,MÉXICO,48,JIQUIPILCO,30,90,3068,8880,500,775,3527,373,229,12676,675,143,31,24,12,62,144,22,13,1022,363,97,129,42,1366,9,1211,35393,51235
15,MÉXICO,49,JOCOTITLAN,29,86,5511,8820,454,177,1563,245,392,14099,584,154,50,23,4,81,159,16,12,596,162,19,121,19,1672,15,821,35769,47187
15,MÉXICO,50,JOQUICINGO,5,17,663,1541,71,576,305,48,34,3687,119,13,1,3,1,9,8,0,1,79,30,0,23,3,202,0,165,7582,10087
15,MÉXICO,51,JUCHITEPEC,8,27,1107,2292,114,71,307,274,72,7309,210,30,12,7,5,12,28,4,1,163,64,11,60,2,427,1,218,12801,17550
15,MÉXICO,52,LERMA,48,169,13495,14325,1296,830,2366,471,278,35598,1229,442,164,72,10,155,241,26,12,1489,330,52,292,7,3725,10,1392,78307,105497
15,MÉXICO,53,MALINALCO,16,36,1271,3367,1763,118,682,119,129,5318,234,76,71,5,15,20,35,8,1,133,45,18,28,7,349,5,552,14369,19224
15,MÉXICO,54,MELCHOR OCAMPO,16,73,4887,3940,281,141,1416,963,125,17663,521,131,30,31,12,48,46,15,3,701,134,46,107,15,1591,8,694,33549,49097
15,MÉXICO,55,METEPEC,86,281,34268,24034,1064,1115,6393,861,788,49709,1348,846,192,137,24,388,281,58,26,2122,665,102,306,58,7734,63,2051,134633,180279
15,MÉXICO,56,MEXICALTZINGO,4,14,843,1046,62,61,477,107,211,2834,121,21,7,7,1,11,8,3,4,72,24,2,13,0,423,2,133,6493,9479
15,MÉXICO,57,MORELOS,18,40,1637,4450,153,131,489,2569,77,4718,337,142,14,78,19,42,56,10,2,183,30,9,41,2,473,9,662,16333,21739
15,MÉXICO,58,NAUCALPAN DE JUAREZ,454,1159,116224,65785,5169,3163,13061,2494,2332,178093,6139,3403,797,578,60,1613,1414,275,112,10027,2213,361,1747,202,20428,342,8662,444694,686477
15,MÉXICO,59,NEXTLALPAN,10,41,2041,2663,218,180,552,169,166,10069,822,73,22,11,5,34,34,4,2,424,91,14,79,0,1078,5,348,19104,26750
15,MÉXICO,60,NEZAHUALCOYOTL,680,1511,58427,77511,38691,3933,18553,3100,3428,293245,8778,3487,1916,342,259,1488,1258,321,121,14336,3467,556,2374,76,25868,373,12480,574388,865265
15,MÉXICO,61,NICOLAS ROMERO,100,430,29111,28366,2779,1761,7459,1265,1250,88431,2925,1170,318,236,32,496,571,125,30,5008,1204,206,908,14,8870,126,3838,186499,284282
15,MÉXICO,62,NOPALTEPEC,5,13,1209,1207,92,262,802,53,18,1765,90,59,18,10,1,9,17,2,0,79,52,11,16,1,253,0,202,6228,7529
15,MÉXICO,63,OCOYOACAC,22,77,5070,5727,604,536,1417,582,183,16500,579,159,48,21,10,44,48,12,6,607,149,21,126,20,2040,90,808,35407,47899
15,MÉXICO,64,OCUILAN,13,38,1177,2990,1593,236,851,96,570,7105,314,38,88,3,13,16,30,25,7,267,80,14,76,1,374,0,667,16631,20827
15,MÉXICO,65,EL ORO,17,53,3037,3847,229,93,778,183,850,7182,374,178,25,19,2,119,54,18,19,451,71,20,65,14,730,10,574,18942,25978
15,MÉXICO,66,OTUMBA,18,46,2623,3033,368,126,862,91,290,8029,304,91,46,9,2,35,39,9,13,303,83,23,68,1,851,3,389,17691,26374
15,MÉXICO,67,OTZOLOAPAN,4,11,258,1144,39,9,1381,7,26,600,11,3,1,0,0,0,8,0,0,8,5,0,0,0,36,0,45,3581,4201
15,MÉXICO,68,OTZOLOTEPEC,24,87,4529,5523,786,508,1859,318,1207,19041,786,164,60,25,13,60,66,31,19,842,248,45,180,4,1524,45,1029,38912,55239
15,MÉXICO,69,OZUMBA,13,34,857,2238,411,299,734,74,384,7621,333,21,3,1,2,16,18,6,2,242,65,11,45,8,582,3,314,14290,19836
15,MÉXICO,70,PAPALOTLA,2,6,423,680,13,47,83,17,16,1552,47,6,1,0,0,5,4,0,0,43,8,2,5,0,164,0,33,3149,3877
15,MÉXICO,71,LA PAZ,82,306,9522,24332,3663,1556,4977,769,618,61664,2337,491,207,78,43,444,440,92,20,3749,829,165,609,49,5204,60,2788,124706,193763
15,MÉXICO,72,POLOTITLAN,10,21,1426,2230,101,707,325,72,180,2426,153,33,5,5,0,24,30,4,13,101,22,5,21,0,365,27,291,8566,11640
15,MÉXICO,73,RAYON,4,13,648,1547,61,43,1012,124,137,2671,80,26,3,0,0,8,9,4,0,88,45,4,9,11,311,1,124,6966,8778
15,MÉXICO,74,SAN ANTONIO LA ISLA,4,25,1983,1831,101,467,678,68,59,5871,175,52,7,0,0,10,6,2,1,168,39,7,34,1,748,2,193,12503,16927
15,MÉXICO,75,SAN FELIPE DEL PROGRESO,43,149,6379,17427,978,720,2265,645,486,25530,876,203,68,29,13,219,362,54,17,915,247,59,244,36,1489,46,2142,61449,89327
15,MÉXICO,76,SAN MARTIN DE LAS PIRAMIDES,14,32,2607,2576,185,94,543,80,79,6704,333,70,12,12,4,25,30,4,6,244,50,5,62,1,632,5,298,14661,19819
15,MÉXICO,77,SAN MATEO ATENCO,21,95,9019,8445,417,429,1345,335,630,20241,571,240,61,51,8,117,109,19,5,878,226,28,180,37,2386,31,852,46660,62857
15,MÉXICO,78,SAN SIMON DE GUERRERO,4,9,180,1052,826,4,121,11,2,1610,47,4,8,3,8,1,9,0,0,33,4,3,13,0,33,0,115,4087,4938
15,MÉXICO,79,SANTO TOMAS,10,19,539,1435,449,196,323,31,32,2136,74,5,25,0,1,2,5,1,1,41,30,6,7,1,63,0,195,5598,7024
15,MÉXICO,80,SOYANIQUILPAN DE JUAREZ,7,19,3086,1331,63,33,324,29,347,2556,129,40,13,14,1,13,11,14,4,70,16,3,14,0,370,3,157,8641,10207
15,MÉXICO,81,SULTEPEC,23,40,2145,5161,539,61,275,97,59,4247,121,38,51,13,3,30,62,4,0,105,25,2,17,1,174,2,506,13738,19349
15,MÉXICO,82,TECAMAC,157,504,26404,46496,2096,1137,6948,951,1568,106760,3143,1034,183,145,24,686,616,142,35,4815,1035,179,835,11,11516,104,4171,221034,322728
15,MÉXICO,83,TEJUPILCO,44,104,2467,8359,3530,144,1385,296,280,18703,462,99,110,15,21,54,121,26,4,535,185,28,151,0,568,4,1201,38748,55886
15,MÉXICO,84,TEMAMATLA,5,16,902,841,62,37,253,320,246,2961,200,46,9,15,5,12,4,4,2,134,25,7,24,1,491,1,163,6765,9877
15,MÉXICO,85,TEMASCALAPA,15,45,4410,3538,259,47,709,118,81,9313,279,182,52,20,3,40,49,8,1,366,110,12,85,0,759,20,438,20899,28256
15,MÉXICO,86,TEMASCALCINGO,34,88,2716,5814,678,3195,1194,388,243,16626,1153,63,42,8,4,32,123,16,16,374,110,16,136,12,1128,76,1221,35384,48037
15,MÉXICO,87,TEMASCALTEPEC,23,47,3905,3766,420,1275,525,121,92,6350,197,106,73,13,1,22,48,3,6,236,88,5,66,4,308,2,461,18093,23868
15,MÉXICO,88,TEMOAYA,26,109,5501,7327,716,1356,3065,1462,274,19180,846,228,57,58,25,82,135,18,10,1085,312,79,198,2,1617,16,1474,45123,66560
15,MÉXICO,89,TENANCINGO,36,113,6056,6240,627,1447,2269,419,499,22242,842,196,58,46,6,60,82,19,15,808,262,48,188,11,2709,26,1355,46530,69404
15,MÉXICO,90,TENANGO DEL AIRE,5,13,771,1090,51,458,268,36,47,2788,193,15,3,5,1,5,7,0,0,81,16,3,22,17,293,2,117,6289,8305
15,MÉXICO,91,TENANGO DEL VALLE,27,91,3948,5233,1959,358,4353,306,316,17913,555,179,71,24,14,53,61,12,8,810,462,43,120,7,1569,10,1027,39411,59014
15,MÉXICO,92,TEOLOYUCAN,25,95,5643,6177,714,400,1181,349,253,21482,661,227,51,32,12,75,104,30,9,966,199,43,218,77,2152,55,777,41887,62655
15,MÉXICO,93,TEOTIHUACAN,23,73,3356,5344,848,302,1358,203,214,15521,552,135,54,18,3,58,75,5,4,680,193,44,112,24,1687,39,727,31556,44310
15,MÉXICO,94,TEPETLAOXTOC,11,36,1543,2773,191,381,621,136,152,7901,258,49,6,5,1,29,36,2,7,262,57,12,66,9,775,1,307,15580,21489
15,MÉXICO,95,TEPETLIXPA,8,21,730,1334,113,671,401,108,65,5427,189,28,3,6,1,5,31,6,3,181,40,7,47,2,301,2,287,9988,14030
15,MÉXICO,96,TEPOTZOTLAN,24,90,5438,5021,422,771,1268,1650,400,19585,735,303,40,110,13,81,68,19,30,843,164,22,180,95,2341,37,802,40438,57778
15,MÉXICO,97,TEQUIXQUIAC,13,42,2130,2858,206,104,722,729,921,9230,337,89,12,16,5,39,30,18,4,285,70,13,54,16,1063,2,495,19448,26598
15,MÉXICO,98,TEXCALTITLAN,8,23,926,1884,1492,749,500,77,74,3941,155,41,41,2,13,9,21,2,3,116,36,7,29,6,230,2,326,10682,12979
15,MÉXICO,99,TEXCALYACAC,2,6,297,520,84,150,153,19,56,1333,199,6,0,0,0,2,5,1,0,48,4,3,9,0,186,2,84,3161,4139
15,MÉXICO,100,TEXCOCO,80,306,12539,18845,1803,3977,3046,868,826,70286,1593,537,115,78,27,397,708,70,45,2808,559,129,486,85,7019,83,2463,129392,195151
15,MÉXICO,101,TEZOYUCA,9,44,2596,2510,371,249,702,139,231,9234,288,108,31,17,3,34,61,8,6,469,91,29,70,0,909,4,373,18533,29280
15,MÉXICO,102,TIANGUISTENCO,24,86,4196,5760,507,1759,1856,222,210,18534,673,119,44,21,5,67,107,10,21,781,210,44,195,6,2277,7,930,38561,53495
15,MÉXICO,103,TIMILPAN,11,24,1925,2947,120,253,312,56,45,3921,147,23,10,4,1,9,18,2,2,91,34,2,25,19,292,54,215,10527,12912
15,MÉXICO,104,TLALMANALCO,21,63,2153,3573,331,229,1010,982,207,12952,841,91,19,23,8,46,46,11,1,474,101,18,146,38,1472,15,545,25332,36705
15,MÉXICO,105,TLALNEPANTLA DE BAZ,380,952,79699,60137,4674,2468,11209,2272,2145,169094,5114,2695,598,456,67,1455,1233,242,79,9225,2045,399,1555,63,19063,219,7415,383621,562003
15,MÉXICO,106,TLATLAYA,32,57,361,5107,7670,21,490,47,154,5143,135,28,73,1,18,18,35,12,1,65,39,7,18,5,96,0,481,20025,25981
15,MÉXICO,107,TOLUCA,304,1012,94269,80444,6929,3636,16466,3060,2308,185809,7067,3215,850,491,98,1729,1659,243,126,9140,2125,330,1822,58,29057,194,8799,459924,641016
15,MÉXICO,108,TONATICO,9,20,1547,1690,180,31,242,37,41,3232,81,10,9,3,0,3,9,1,0,68,19,4,6,4,340,0,208,7765,10474
15,MÉXICO,109,TULTEPEC,30,170,9326,9106,4774,318,3048,426,337,40164,1123,599,219,46,54,180,121,40,9,1939,523,50,332,5,4095,20,1554,78408,116211
15,MÉXICO,110,TULTITLAN,183,581,30386,31536,5176,1756,8054,2125,2874,122390,3928,1387,349,233,92,776,506,232,108,6101,1331,166,1106,101,13235,157,4958,239063,361888
15,MÉXICO,111,VALLE DE BRAVO,28,85,6040,7014,767,344,1550,455,517,16261,554,133,40,34,10,61,87,12,3,404,153,23,117,6,1471,10,934,37000,50958
15,MÉXICO,112,VILLA DE ALLENDE,22,59,2357,4031,5478,438,1059,239,313,7778,421,163,170,12,31,49,95,8,9,281,100,19,91,1,506,0,1000,24649,33252
15,MÉXICO,113,VILLA DEL CARBON,19,61,5195,5380,225,2308,963,303,1023,6464,391,222,35,39,5,31,79,23,16,249,77,18,63,26,792,8,735,24670,32179
15,MÉXICO,114,VILLA GUERRERO,25,70,4839,4571,2132,1107,1411,400,764,9368,500,167,110,41,14,44,62,10,23,320,117,21,91,19,1471,8,1025,28635,42422
15,MÉXICO,115,VILLA VICTORIA,44,120,6754,21959,775,647,1617,295,262,11687,555,160,72,35,11,105,465,43,16,418,128,26,127,13,665,8,1383,48226,65343
15,MÉXICO,116,XONACATLAN,14,63,3115,4201,638,603,2347,1092,154,14341,695,115,26,21,16,47,47,14,4,515,178,21,100,7,1784,4,696,30781,41550
15,MÉXICO,117,ZACAZONAPAN,2,6,162,647,603,125,79,10,7,1146,17,11,23,0,3,1,2,1,2,11,4,0,5,0,43,0,65,2967,3545
15,MÉXICO,118,ZACUALPAN,15,25,705,1376,68,54,315,138,1198,3065,99,15,8,2,1,9,25,26,12,54,29,4,19,0,116,1,328,7667,10586
15,MÉXICO,119,ZINACANTEPEC,46,197,16603,17005,967,1027,4786,694,644,35217,1209,558,162,160,22,237,339,49,14,1799,650,81,329,89,5066,16,2344,90067,129935
15,MÉXICO,120,ZUMPAHUACAN,11,23,1767,1886,198,37,941,86,75,3027,114,62,36,9,0,10,8,1,0,90,72,6,14,2,247,2,383,9073,11999
15,MÉXICO,121,ZUMPANGO,44,213,9193,12721,1001,510,3276,530,1687,46934,1455,358,82,54,19,210,163,120,24,2247,441,86,388,116,4471,143,1714,87943,142742
